"Supplier ID","Contract","Supplier ID","Spend ","Supplier Name","Country","Region","Category","Sub-Category","Commodity Code","Risk Category","Risk Impact Category","Risk Probability Category","Risk Zone","Risk Impact Score","Risk Probability Score","Risk Score","Payment term","Contract Value ","Contract Type","Contract Terms","Contract currency ","Start Date","Expiry Date ","Duriation in Years","Status"
"158296","Contract_A6104","158296","  152,584.26 ","TAYLOR NELSON SOFRES (TAYLOR NELSON SOFRES ( 158296 ))","Belgium","Western Europe","MARKETING AND SALES","MARKETING AND SALES","Shopper Research (ISMMS0805)","LowLow","Low","Low","Low","1.25","1.62","2.025","90","  500,000.00 ","Standard Master Agreement for Indirect","","USD","21-Mar-2010","28-Aug-2014","5","Closed-Archived"
"202106","Contract_A6105","202106","  114,500.00 ","TURNER DUCKWORTH LIMITED (TURNER DUCKWORTH LIMITED ( 202106 ))","Spain","Western Europe","MARKETING AND SALES","MARKETING AND SALES","Pckge Dsgn Agncy Fee (ISMMS1602)","LowLow","Low","Low","Low","1.91","2.01","3.8391","75","  500,000.00 ","Standard Master Agreement for Indirect","","USD","01-May-2010","30-Apr-2011","1","Closed"
"272543","Contract_A6106","272543","  45,261.04 ","ZABKA POLSKA SP. Z O.O. (ZABKA POLSKA SP. Z O.O. ( 272543 ))","Poland","Central Europe","MARKETING AND SALES","MARKETING AND SALES","Cust Rel Management (ISMSR1001)","LowHigh","Low","High","Medium","1.93","3.08","5.9444","45","  50,000.00 ","Standard Master Agreement","","USD","10-Jul-2008","31-May-2009","1","Closed"
"542930","Contract_A6107","542930","  19,540.88 ","å¤©æ´¥ä¸­è£å°åˆ·ç§‘æŠ€æœ‰é™å…¬å¸ (å¤©æ´¥ä¸­è£å°åˆ·ç§‘æŠ€æœ‰é™å…¬å¸ ( 542930 ))","China","Southern East Asia","MARKETING AND SALES","MARKETING AND SALES","Prod Samples (ISMMS1302)","LowHigh","Low","High","Medium","1.25","4.94","6.175","60","  30,000.00 ","Standard Master Agreement for Indirect","","USD","01-Apr-2014","31-Dec-2016","3","Executed Agreement"
"291143","Contract_A6108","291143","  173,689.67 ","LEGACY SPORTS AND ENTERTAINMENT  CONSULTANTS LTD (LEGACY SPORTS AND ENTERTAINMENT  CONSULTANTS LTD ( 291143 ))","Ireland","Northern Europe","MARKETING AND SALES","MARKETING AND SALES","Tckt&VouchrGiveAway (ISMSR0901)","LowHigh","Low","High","Medium","2.41","4.36","10.5076","90","  500,000.00 ","Standard Master Agreement","","USD","01-Aug-2011","01-Aug-2018","8","Closed"
"510166","Contract_A6109","510166","  219,741.28 ","THE NIELSEN COMPANY (SINGAPORE) PRINCIPAL PTE LTD (THE NIELSEN COMPANY (SINGAPORE) PRINCIPAL PTE LTD ( 510166 ))","Indonesia","Southern East Asia","MARKETING AND SALES","MARKETING AND SALES","Industry Data (ISMMS0801)","LowHigh","Low","High","Medium","1.59","4.66","7.4094","120","  500,000.00 ","Standard Master Agreement for Indirect","","USD","01-Mar-2010","28-Feb-2011","1","Executed Agreement"
"519418","Contract_A611","519418","  36,242.95 ","SARTORIUS SINGAPORE PTE LTD (SARTORIUS SINGAPORE PTE LTD ( 519418 ))","Singapore","Southern East Asia","BUSINESS SERVICES","BUSINESS SERVICES","Analytical & Microbiology External labs tests - RDQ Only (IBSRD4001)","LowLow","Low","Low","Low","2.42","2.02","4.8884","60","  50,000.00 ","Standard Master Agreement","","USD","01-Nov-2017","24-Sep-2018","1","Executed Agreement"
"513650","Contract_A6110","513650","  25,523.76 ","PUBLICIS COMMUNICATIONS MALAYSIA SDN BHD (PUBLICIS COMMUNICATIONS MALAYSIA SDN BHD ( 513650 ))","Malaysia","Southern East Asia","MARKETING AND SALES","MARKETING AND SALES","Ad Prod Costs Other (ISMMS0102)","LowLow","Low","Low","Low","2.07","2.69","5.5683","12","  30,000.00 ","Standard Master Agreement","","USD","01-Nov-2017","01-Nov-2018","1","Closed"
"509554","Contract_A6111","509554","  39,616.44 ","JOHORE TIN FACTORY SDN BHD (JOHORE TIN FACTORY SDN BHD ( 509554 ))","Malaysia","Southern East Asia","MARKETING AND SALES","MARKETING AND SALES","PckgDsgnDevNew-RD&Q (ISMMS1701)","HighLow","High","Low","Medium","4.42","1.75","7.735","30","  50,000.00 ","Standard Master Agreement for Indirect","","USD","01-Jan-2014","31-Oct-2017","4","Executed Agreement"
"104451","Contract_A6112","104451","  348,745.34 ","HAVAS WORLDWIDE BRUSSELS S.A./N.V. (HAVAS WORLDWIDE BRUSSELS S.A./N.V. ( 104451 ))","Belgium","Western Europe","MARKETING AND SALES","MARKETING AND SALES","Ad Prod Costs Other (ISMMS0102)","LowLow","Low","Low","Low","1.71","1.68","2.8728","60","  500,000.00 ","Standard Master Agreement for Indirect","","USD","25-Jan-2011","24-Jan-2016","5","Closed"
"243776","Contract_A6113","243776","  168,982.20 ","UFSBD (UFSBD ( 243776 ))","France","Western Europe","MARKETING AND SALES","MARKETING AND SALES","Sponsor Event Rghts (ISMMS1401)","LowHigh","Low","High","Medium","2.66","4.91","13.0606","90","  500,000.00 ","Standard Master Agreement","","USD","10-Apr-2008","10-Apr-2010","2","Closed"
"185456","Contract_A6114","185456","  235,653.14 ","BUZZBACK LTD. (BUZZBACK LTD. ( 185456 ))","Austria","Central Europe","MARKETING AND SALES","MARKETING AND SALES","Events Agency Fees (ISMMS0401)","HighLow","High","Low","Medium","3.25","2.57","8.3525","60","  500,000.00 ","Standard Master Agreement","","USD","13-Dec-2007","03-Oct-2012","5","Closed-Archived"
"171322","Contract_A6115","171322","  336,110.55 ","BAUDEK AND SCHIERHORN GMBH (BAUDEK AND SCHIERHORN GMBH ( 171322 ))","Germany","Central Europe","MARKETING AND SALES","MARKETING AND SALES","Promotion Agncy Fee (ISMMS0506)","LowLow","Low","Low","Low","1.64","1.98","3.2472","60","  500,000.00 ","Standard Master Agreement","","USD","03-Jul-2008","04-Jul-2009","2","Closed"
"240050","Contract_A6116","240050","  232,350.52 ","SAS ASSET IMAGE (SAS ASSET IMAGE ( 240050 ))","Switzerland","Central Europe","MARKETING AND SALES","MARKETING AND SALES","Events Agency Fees (ISMMS0401)","LowLow","Low","Low","Low","2.87","1.6","4.592","45","  500,000.00 ","Standard Master Agreement for Indirect","","USD","21-Mar-2018","24-Aug-2019","2","Executed Agreement"
"258058","Contract_A6117","258058","  260,433.41 ","M PLUS K WIEN, WERBEAGENTUR GMBH (M PLUS K WIEN, WERBEAGENTUR GMBH ( 258058 ))","Switzerland","Central Europe","MARKETING AND SALES","MARKETING AND SALES","Promotion Agncy Fee (ISMMS0506)","LowLow","Low","Low","Low","1.07","2.75","2.9425","90","  500,000.00 ","Standard Master Agreement for Direct","","USD","07-Jun-2009","11-Jun-2009","1","Terminated"
"162274","Contract_A6118","162274","  139,066.79 ","AUSTRIA SKI VERANSTALTUNGSGESMBH (AUSTRIA SKI VERANSTALTUNGSGESMBH ( 162274 ))","Switzerland","Central Europe","MARKETING AND SALES","MARKETING AND SALES","Sponsor Event Rghts (ISMMS1401)","HighLow","High","Low","Medium","4.05","2.92","11.826","60","  500,000.00 ","Standard Master Agreement","","USD","01-Mar-2008","31-Dec-2008","1","Closed-Archived"
"236106","Contract_A6119","236106","  102,417.78 ","FISCHER TRADING GROUP SP ZOO (FISCHER TRADING GROUP SP ZOO ( 236106 ))","Poland","Central Europe","MARKETING AND SALES","MARKETING AND SALES","Cust Rel Management (ISMSR1001)","LowHigh","Low","High","Medium","1.03","3.78","3.8934","60","  500,000.00 ","Standard Master Agreement","","USD","01-Feb-2018","01-Feb-2019","1","Closed"
"282114","Contract_A612","282114","  108,685.60 ","EXTERNIS (EXTERNIS ( 282114 ))","France","Western Europe","BUSINESS SERVICES","Information Systems","EUC Field Services (IBSIS5002)","HighLow","High","Low","Medium","4.78","1.83","8.7474","60","  500,000.00 ","Standard Master Agreement for Indirect","","USD","01-Apr-2014","31-Dec-2015","2","Closed"
"292024","Contract_A6120","292024","  56,306.84 ","GELISIM SATIS VE PAZARLAMA HIZMETLERI A.S (GELISIM SATIS VE PAZARLAMA HIZMETLERI A.S ( 292024 ))","Turkey","Eastern Europe","MARKETING AND SALES","MARKETING AND SALES","Fulfill Re-StockMrch (ISMSR0201)","LowLow","Low","Low","Low","1.41","1.32","1.8612","90","  100,000.00 ","Standard Master Agreement for Indirect","","USD","22-Mar-2001","31-Dec-2014","14","Terminated"
"295334","Contract_A6121","295334","  156,493.63 ","THE PUBLIC HOUSE LTD (THE PUBLIC HOUSE LTD ( 295334 ))","Ireland","Northern Europe","MARKETING AND SALES","MARKETING AND SALES","Promotion Agncy Fee (ISMMS0506)","LowHigh","Low","High","Medium","2.56","3.41","8.7296","90","  500,000.00 ","Standard Master Agreement for Indirect","","USD","01-Apr-2010","31-Mar-2011","1","Closed"
"160240","Contract_A6122","160240","  231,691.22 ","L'ANNEXE DE COMMUNICATION (L'ANNEXE DE COMMUNICATION ( 160240 ))","France","Western Europe","MARKETING AND SALES","MARKETING AND SALES","Promotion Agncy Fee (ISMMS0506)","LowLow","Low","Low","Low","2.07","1.83","3.7881","30","  500,000.00 ","Standard Master Agreement","","USD","24-Aug-2016","24-Aug-2018","2","Terminated"
"130227","Contract_A6123","130227","  113,907.35 ","IPSOS S.R.L. (IPSOS S.R.L. ( 130227 ))","Italy","Western Europe","MARKETING AND SALES","MARKETING AND SALES","MktgSupp&Res:MrktRsrch-Innovation, Renovation,Qlty Benchmark (ISMMS0808)","LowHigh","Low","High","Medium","1.28","4.55","5.824","90","  500,000.00 ","Standard Master Agreement for Indirect","","USD","01-Dec-2016","01-Dec-2019","3","Executed Agreement"
"181462","Contract_A6124","181462","  188,876.49 ","BRANDBANK LTD (BRANDBANK LTD ( 181462 ))","UK","Northern Europe","MARKETING AND SALES","MARKETING AND SALES","Digital Content (ISMMS0602)","LowLow","Low","Low","Low","1.43","1.44","2.0592","90","  500,000.00 ","Standard Master Agreement for Indirect","","USD","21-Mar-2010","18-Apr-2016","7","Closed-Archived"
"231145","Contract_A6125","231145","  19,308.33 ","CITY SELF-STORAGE (CITY SELF-STORAGE ( 231145 ))","Denmark","Northern Europe","MARKETING AND SALES","MARKETING AND SALES","Sales Storge&Handlng (ISMSR0202)","HighLow","High","Low","Medium","3.29","2.19","7.2051","30","  30,000.00 ","Standard Master Agreement for Indirect","","USD","11-Apr-2010","30-Jun-2012","3","Closed"
"2044813","Contract_A6126","2044813","  210,720.00 ","PROFARCO SA (PROFARCO SA ( 2044813 ))","Uruguay","South America","MARKETING AND SALES","MARKETING AND SALES","POS/DisplayPerm Othr (ISMSR0301)","HighLow","High","Low","Medium","4.88","2.81","13.7128","90","  500,000.00 ","Standard Master Agreement for Indirect","","USD","02-Jan-2014","30-Jun-2016","3","Executed Agreement"
"547108","Contract_A6127","547108","  58,648.77 ","SCHAWK IMAGING SDN. BHD. (SCHAWK IMAGING SDN. BHD. ( 547108 ))","Malaysia","Southern East Asia","MARKETING AND SALES","MARKETING AND SALES","Artwork & Pre-Press (ISMMS1601)","LowLow","Low","Low","Low","1.11","2.33","2.5863","90","  100,000.00 ","Standard Master Agreement for Direct","","USD","01-Apr-2014","31-Dec-2015","2","Executed Agreement"
"550168","Contract_A6128","550168","  18,464.83 ","U-MARKETING INTERNATIONAL CO., LTD.(HEAD OFFICE) (U-MARKETING INTERNATIONAL CO., LTD.(HEAD OFFICE) ( 550168 ))","Thailand","Southern East Asia","MARKETING AND SALES","MARKETING AND SALES","POS/DisplayTemp Othr (ISMSR0302)","HighLow","High","Low","Medium","3.11","2.41","7.4951","90","  30,000.00 ","Standard Master Agreement for Indirect","","USD","19-Dec-2016","31-Dec-2017","2","Executed Agreement"
"131309","Contract_A6129","131309","  132,848.92 ","GEOMETRY GLOBAL S.R.L. (GEOMETRY GLOBAL S.R.L. ( 131309 ))","Italy","Western Europe","MARKETING AND SALES","MARKETING AND SALES","Promotion Agncy Fee (ISMMS0506)","LowLow","Low","Low","Low","1.5","1.61","2.415","90","  500,000.00 ","Standard Master Agreement for Direct","","USD","16-Jan-2012","31-Jan-2020","9","Closed"
"154975","Contract_A613","154975","  3,052.09 ","KAISER + KRAFT GES.M.B.H. (KAISER + KRAFT GES.M.B.H. ( 154975 ))","Austria","Central Europe","BUSINESS SERVICES","BUSINESS SERVICES","Prof Non-consult Svc (IBSCC2006)","HighHigh","High","High","High","3.46","4.42","15.2932","90","  10,000.00 ","Standard Master Agreement for Indirect","","USD","01-Nov-2017","01-Nov-2018","1","Closed-Archived"
"285714","Contract_A6130","285714","  732,232.27 ","THE SOCIAL ELEMENT LTD (THE SOCIAL ELEMENT LTD ( 285714 ))","Germany","Central Europe","MARKETING AND SALES","MARKETING AND SALES","Social Media (ISMMS0601)","LowHigh","Low","High","Medium","1.87","4.92","9.2004","90","  1,000,000.00 ","Standard Master Agreement for Indirect","","USD","07-Jan-2013","31-Dec-2019","7","Terminated"
"290275","Contract_A6131","290275","  49,677.19 ","MUHABBET REKLAM  YAYIN YAPIM VE TASARIM A.S. (MUHABBET REKLAM  YAYIN YAPIM VE TASARIM A.S. ( 290275 ))","Turkey","Eastern Europe","MARKETING AND SALES","MARKETING AND SALES","Ad Prod Costs Other (ISMMS0102)","HighLow","High","Low","Medium","3.58","1.35","4.833","75","  50,000.00 ","Standard Master Agreement for Indirect","","USD","04-May-2009","30-Apr-2011","2","Closed"
"291296","Contract_A6132","291296","  146,914.42 ","POWERMED PLUS LTD (POWERMED PLUS LTD ( 291296 ))","UK","Northern Europe","MARKETING AND SALES","MARKETING AND SALES","Cust Rel Management (ISMSR1001)","LowLow","Low","Low","Low","2.49","1.7","4.233","60","  500,000.00 ","Standard Master Agreement for Indirect","","USD","14-Jan-2013","08-Jan-2015","2","Closed"
"295621","Contract_A6133","295621","  368,470.00 ","LOBSTER AGENCY LTD (LOBSTER AGENCY LTD ( 295621 ))","UK","Northern Europe","MARKETING AND SALES","MARKETING AND SALES","Promotion Agncy Fee (ISMMS0506)","HighLow","High","Low","Medium","3.74","1.42","5.3108","60","  500,000.00 ","Standard Master Agreement for Indirect","","USD","15-Jan-2014","14-Jan-2016","2","Closed"
"295774","Contract_A6134","295774","  411,349.56 ","HANOVER COMMUNICATIONS INTERNATIONA L LTD (HANOVER COMMUNICATIONS INTERNATIONA L LTD ( 295774 ))","UK","Northern Europe","MARKETING AND SALES","MARKETING AND SALES","Public Rel Agncy Fee (ISMMS0201)","LowHigh","Low","High","Medium","2.14","3.15","6.741","30","  500,000.00 ","Standard Master Agreement for Indirect","","USD","06-Jan-2017","31-Dec-2017","1","Executed Agreement"
"514896","Contract_A6135","514896","  10,088.26 ","IMCO PACK CORPORATION LTD. (IMCO PACK CORPORATION LTD. ( 514896 ))","Thailand","Southern East Asia","MARKETING AND SALES","MARKETING AND SALES","PckgDsgnDevNew-RD&Q (ISMMS1701)","HighLow","High","Low","Medium","4.13","2.31","9.5403","12","  150,000.00 ","Standard Master Agreement","","USD","01-Jan-2015","01-Jan-2019","5","Closed"
"527975","Contract_A6136","527975","  3,661.58 ","Dusit Thani Bangkok Hotel (Dusit Thani Bangkok Hotel ( 527975 ))","Thailand","Southern East Asia","MARKETING AND SALES","MARKETING AND SALES","Sales & Indtry Mtgs (ISMSR1102)","LowHigh","Low","High","Medium","2.9","4.68","13.572","90","  10,000.00 ","Standard Master Agreement for Indirect","","USD","01-Oct-2006","30-Sep-2009","3","Closed-Archived"
"195287","Contract_A6137","195287","  153,330.51 ","OSBORNE PIKE (OSBORNE PIKE ( 195287 ))","Belgium","Western Europe","MARKETING AND SALES","MARKETING AND SALES","POS/PrntDsgnAgncyFee (ISMMS0207)","LowHigh","Low","High","Medium","2.56","4.47","11.4432","60","  500,000.00 ","Standard Master Agreement for Direct","","USD","22-May-2009","31-Dec-2010","2","Terminated"
"169442","Contract_A6138","169442","  242,712.70 ","HAVAS WORLDWIDE SPAIN S.A. (HAVAS WORLDWIDE SPAIN S.A. ( 169442 ))","Spain","Western Europe","MARKETING AND SALES","MARKETING AND SALES","Ad Prod Costs Other (ISMMS0102)","HighLow","High","Low","Medium","3.65","1.49","5.4385","45","  500,000.00 ","Standard Master Agreement for Indirect","","USD","02-Jan-2013","31-Dec-2014","2","Executed Agreement"
"213744","Contract_A6139","213744","  143,232.43 ","EASYSTAFF PERSONALDIENSTLEISTUNGEN GMBH (EASYSTAFF PERSONALDIENSTLEISTUNGEN GMBH ( 213744 ))","Austria","Central Europe","MARKETING AND SALES","MARKETING AND SALES","MktgSupp&Res:BrandPromo-Instore3P fees (ISMMS0512)","HighLow","High","Low","Medium","3.61","1.62","5.8482","60","  500,000.00 ","Standard Master Agreement for Indirect","","USD","30-Nov-2017","30-Sep-2020","3","Closed"
"224784","Contract_A614","224784","  28,702.75 ","JEOL (UK) LIMITED (JEOL (UK) LIMITED ( 224784 ))","UK","Northern Europe","BUSINESS SERVICES","BUSINESS SERVICES","Dev-FunctnlExpertise (IBSPR3004)","HighLow","High","Low","Medium","3.17","1.75","5.5475","90","  50,000.00 ","Standard Master Agreement for Indirect","","USD","01-Apr-2014","31-Dec-2017","4","Executed Agreement"
"295723","Contract_A6140","295723","  405,044.97 ","UAB VIA MEDIA (UAB VIA MEDIA ( 295723 ))","Lithuania","Central Europe","MARKETING AND SALES","MARKETING AND SALES","Media Agency Fees (ISMMS0901)","LowHigh","Low","High","Medium","1.36","4.41","5.9976","90","  500,000.00 ","Standard Master Agreement","","USD","08-May-2017","08-May-2021","5","Closed"
"283898","Contract_A6141","283898","  273,590.11 ","CHOCOLUX SRL (CHOCOLUX SRL ( 283898 ))","Ukraine","Eastern Europe","MARKETING AND SALES","MARKETING AND SALES","POS/DisplayTemp Othr (ISMSR0302)","LowLow","Low","Low","Low","1.48","2.27","3.3596","60","  500,000.00 ","Standard Master Agreement for Direct","","USD","13-Sep-2007","31-Aug-2011","4","Executed Agreement"
"509523","Contract_A6142","509523","  50,910.05 ","INTRACK MARKET SERVICES SDN BHD (INTRACK MARKET SERVICES SDN BHD ( 509523 ))","Malaysia","Southern East Asia","MARKETING AND SALES","MARKETING AND SALES","InStoreSamp(3p fees) (ISMSR1002)","LowLow","Low","Low","Low","2.65","2.4","6.36","45","  100,000.00 ","Standard Master Agreement for Indirect","","USD","05-Feb-2014","31-Dec-2015","2","Closed"
"259488","Contract_A6143","259488","  2,616.73 ","IP ROZDUKHOV MAKSIM EVGENEVICH (IP ROZDUKHOV MAKSIM EVGENEVICH ( 259488 ))","Russia","Eastern Europe","MARKETING AND SALES","MARKETING AND SALES","POS/DisplayTemp Othr (ISMSR0302)","LowHigh","Low","High","Medium","1.18","3.55","4.189","60","  10,000.00 ","Confidentiality Agreement","","USD","19-Jan-2014","10-Feb-2015","2","Executed Agreement"
"2045924","Contract_A6144","2045924","  369,605.93 ","MMS COMMUNICATIONS PUERTO RICO LLC (MMS COMMUNICATIONS PUERTO RICO LLC ( 2045924 ))","Puerto Rico","South America","MARKETING AND SALES","MARKETING AND SALES","Media Space Cost (ISMMS0902)","LowLow","Low","Low","Low","2.81","1.87","5.2547","45","  500,000.00 ","Standard Master Agreement","","USD","01-Sep-2008","31-Aug-2009","1","Closed-Archived"
"295862","Contract_A6145","295862","  123,673.86 ","THE NEWTONS LABORATORY AE (THE NEWTONS LABORATORY AE ( 295862 ))","Greece","Western Europe","MARKETING AND SALES","MARKETING AND SALES","Ad/CreativeAgncyFees (ISMMS0205)","HighLow","High","Low","Medium","3.98","1.66","6.6068","30","  500,000.00 ","Standard Master Agreement for Indirect","","USD","01-Apr-2014","01-Oct-2015","2","Executed Agreement"
"294779","Contract_A6146","294779","  123,590.39 ","CURRYCOM COMMUNICATIONS GMBH (CURRYCOM COMMUNICATIONS GMBH ( 294779 ))","Austria","Central Europe","MARKETING AND SALES","MARKETING AND SALES","Public Rel Agncy Fee (ISMMS0201)","LowLow","Low","Low","Low","1.45","1.88","2.726","90","  500,000.00 ","Standard Master Agreement for Indirect","","USD","01-Feb-2017","31-Jan-2022","5","Executed Agreement"
"547577","Contract_A6147","547577","  30,085.02 ","ä¸Šæµ·åŒç•Œæ•°æ®ç§‘æŠ€è‚¡ä»½æœ‰é™å…¬å¸ (ä¸Šæµ·åŒç•Œæ•°æ®ç§‘æŠ€è‚¡ä»½æœ‰é™å…¬å¸ ( 547577 ))","China","Southern East Asia","MARKETING AND SALES","MARKETING AND SALES","InStoreSamp(3p fees) (ISMSR1002)","LowHigh","Low","High","Medium","2.21","4.24","9.3704","60","  50,000.00 ","Standard Master Agreement for Indirect","","USD","08-Nov-1993","28-Jun-2011","18","Closed"
"504897","Contract_A6148","504897","  21,521.40 ","ä¸Šæµ·å®‰æ—­å¸‚åœºè°ƒç ”æœåŠ¡æœ‰é™å…¬å¸ (ä¸Šæµ·å®‰æ—­å¸‚åœºè°ƒç ”æœåŠ¡æœ‰é™å…¬å¸ ( 504897 ))","China","Southern East Asia","MARKETING AND SALES","MARKETING AND SALES","InStoreSamp(3p fees) (ISMSR1002)","HighLow","High","Low","Medium","3.28","2.53","8.2984","60","  30,000.00 ","Confidentiality Agreement","","USD","28-Jan-2013","31-Dec-2019","7","Executed Agreement"
